2017-11-02 00:00:00	BBCNEWS	26	BBCNEWS_20171101_231500_Newsnight/start/2700	PROFILE OF ATTACKER\nTRUMP'S THOUGHTS ON TRADE
2017-11-02 00:00:00	CNNW	20	CNNW_20171101_230000_Erin_Burnett_OutFront/start/3600	REMEMBERING VICTIMS OF NYC TERROR ATI'ACK\nTIP LINE: 1-8OO-CALL-FBI\nNYC TERROR ATTACK SUSPECT CHARGED; TERROR TIES INVESTIGATED
2017-11-02 00:00:00	FOXNEWSW	18	FOXNEWSW_20171101_230000_The_Story_With_Martha_MacCallum/start/3600	EDERAL TERROR CHARGES FILED AGAINST SAIPOV
2017-11-02 00:01:00	BBCNEWS	7	BBCNEWS_20171102_000000_Newsday/start/60	CHARLES CLEANS UR
2017-11-02 00:01:00	CNNW	17	CNNW_20171102_000000_Anderson_Cooper_360/start/60	FBI: SUSPECT CHOSE HALLOWEEN FOR A'ITACK TO KILL MORE PEOPLE\nFBI: SUSPECT ALSO PLANNED TO STRIKE PEDESTRIANS AT BROOKLYN BRIDGE\nFBI: NYC TERROR SUSPECT WANTED TO DISPLAY. ISIS FLAG ON TRUCK AND...
2017-11-02 00:01:00	FOXNEWSW	8	FOXNEWSW_20171102_000000_Tucker_Carlson_Tonight/start/60	EDERAI. TERROR CHARGES FILED AGAINST SAIPOV I\nFEDERAL PROSECUTORS IN NY FILE TERRORISM. CHARGES AGAINST ATTACK SUSPECT SAIPOV\n)LICE: TERRORIST ACTED 'IN THE NAME OF ISIS'...
2017-11-02 00:02:00	CNNW	36	CNNW_20171102_000000_Anderson_Cooper_360/start/120	NYC TERROR ATTACK SUSPECT CHARGED; TERROR TIES INVESTIGATED\nSOURCES: INVESTIGATORS ARE QUESTIONING SECOND MAN\nFBI: SUSPECT HAD DOZENS OF ISIS VIDEOS ON ONE CELL PHONE
2017-11-02 00:02:00	FOXNEWSW	22	FOXNEWSW_20171102_000000_Tucker_Carlson_Tonight/start/120	KILLED, I2 HURT IN NYC TERROR ATTACK I
2017-11-02 00:03:00	CNNW	35	CNNW_20171102_000000_Anderson_Cooper_360/start/180	FBI: SUSPECT CHOSE HALLOWEEN FOR A'ITACK TO KILL MORE PEOPLE\nNYC TERROR ATTACK SUSPECT CHARGED; TERROR TIES INVESTIGATED\nFBI: SUSPECT BEGAN PLANNING ATTACK ONE YEAR AGO,. ABOUT TWO MONTHS AGO...
2017-11-02 00:03:00	MSNBCW	22	MSNBCW_20171102_000000_All_In_With_Chris_Hayes/start/180	Hf? \u201cI\". THIS IS THE PRESIDENT \
2017-11-02 00:04:00	BBCNEWS	10	BBCNEWS_20171102_000000_Newsday/start/240	NEW YORK TRUCK ATTACK. 8 people were killed in attack on Tuesday\nNEWSDAV ' ' ' Naonka\nLAURA BICKER. Washington
2017-11-02 00:04:00	CNNW	27	CNNW_20171102_000000_Anderson_Cooper_360/start/240	FBI: SUSPECT BEGAN PLANNING ATTACK ONE YEAR AGO,. ABOUT TWO MONTHS AGO DECIDED TO USE TRUCK\nFBI: NYC TERROR SUSPECT WANTED TO DISPLAY. ISIS FLAG ON TRUCK AND IN HOSPITAL ROOM\nNYC TERROR ATTACK SUSPECT CHARGED; TERROR TIES...
2017-11-02 00:04:00	MSNBCW	23	MSNBCW_20171102_000000_All_In_With_Chris_Hayes/start/240	Hf? \u201cI\". THIS IS THE PRESIDENT \"\nSOURCES: NEW YORK POLICE DEPT., NBC NEWS
2017-11-02 00:05:00	BBCNEWS	11	BBCNEWS_20171102_000000_Newsday/start/300	NEW YORK TRUCK ATTACK. 12 people were injured, nine are still in hospital\nNEW YORK TRUCK ATTACK. Suspect is from Uzbekistan, arrived in the US in 2O1O\nNEW YORK TRUCK ATTACK. Trump: Considering sending suspect...
2017-11-02 00:05:00	MSNBCW	23	MSNBCW_20171102_000000_All_In_With_Chris_Hayes/start/300	n5?! 3' HIS IS THE PRESIDENT I
2017-11-02 00:06:00	BBCNEWS	11	BBCNEWS_20171102_000000_Newsday/start/360	NEW YORK TRUCK ATTACK. A truck hit people on a cycle path in Manhattan\nNEW YORK TRUCK ATTACK. A German national and two Americans are also dead\nNEW YORK TRUCK ATTACK. President Trump wants 'extreme...
2017-11-02 00:06:00	CNNW	14	CNNW_20171102_000000_Anderson_Cooper_360/start/360	FBI: SUSPECT BEGAN PLANNING ATTACK ONE YEAR AGO,. ABOUT TWO MONTHS AGO DECIDED TO USE TRUCK\nSOURCES: INVESTIGATORS ARE QUESTIONING SECOND MAN\nFBI: NYC TERROR SUSPECT WANTED TO DISPLAY. ISIS FLAG ON TRUCK AND IN HOSPITAL...
2017-11-02 00:06:00	MSNBCW	12	MSNBCW_20171102_000000_All_In_With_Chris_Hayes/start/360	\"if? j' THIS Is THE PRESIDENT \u2019
2017-11-02 00:07:00	BBCNEWS	16	BBCNEWS_20171102_000000_Newsday/start/420	US NAVY ERRORS. Report: Two collisions could have been prevented\nNEW YORK TRUCK ATTACK. The main suspect is 29-year-old Sayiullo Saipov\nCATALONIA INDEPENDENCE. Garles Puigdemonl not returning to...
2017-11-02 00:07:00	CNNW	26	CNNW_20171102_000000_Anderson_Cooper_360/start/420	SOURCES: INVESTIGATORS ARE QUESTIONING SECOND MAN\nFBI: SUSPECT HAD DOZENS OF ISIS VIDEOS ON ONE CELL PHONE\nFBI: SUSPECT INSPIRED TO CARRY OUT TRUCK ATTACK. BY ISIS VIDEOS HE WATCHED ON...
2017-11-02 00:07:00	MSNBCW	14	MSNBCW_20171102_000000_All_In_With_Chris_Hayes/start/420	SARAH HUCKABEE SANDERS | WHITE HOUSE PRESS SECRETARY
2017-11-02 00:08:00	BBCNEWS	19	BBCNEWS_20171102_000000_Newsday/start/480	HOLLYWOOD SEX ALLEGATIONS. Dustin Hoffman, Kevin Spacey among latest accused\nUK DEFENCE SECRETARY RESIGNS. Following allegations of past behaviour\nUS NAVY ERRORS. Report: Two collisions could have been prevented
2017-11-02 00:08:00	CNNW	27	CNNW_20171102_000000_Anderson_Cooper_360/start/480	FBI: SUSPECT BEGAN PLANNING ATTACK ONE YEAR AGO,. ABOUT TWO MONTHS AGO DECIDED TO USE TRUCK\nFBI: SUSPECT CHOSE HALLOWEEN FOR A'ITACK TO KILL MORE PEOPLE\nFBI: SUSPECT CHOSE HALLOWEEN FOR A'I'I'ACK TO KILL MORE PEOPLE. . . ....
2017-11-02 00:08:00	MSNBCW	17	MSNBCW_20171102_000000_All_In_With_Chris_Hayes/start/480	\"1'1 ,'|'- THIS IS THE PRESIDENT I
2017-11-02 00:09:00	CNNW	22	CNNW_20171102_000000_Anderson_Cooper_360/start/540	FBI: SUSPECT INSPIRED TO CARRY OUT TRUCK ATTACK. BY ISIS VIDEOS HE WATCHED ON HIS CELL PHONE\nFBI: SUSPECT BEGAN PLANNING ATTACK ONE YEAR AGO,. ABOUT TWO MONTHS AGO DECIDED TO USE TRUCK\nFBI: NYC TERROR SUSPECT WANTED TO DISPLAY....
2017-11-02 00:09:00	FOXNEWSW	16	FOXNEWSW_20171102_000000_Tucker_Carlson_Tonight/start/540	TERROR SUSPECT SAYFULLO SAIPOV ENTERED. U.S. UNDER DIVERSITY VISA PROGRAM
2017-11-02 00:11:00	CNNW	18	CNNW_20171102_000000_Anderson_Cooper_360/start/660	FBI: SUSPECT BEGAN PLANNING ATTACK ONE YEAR AGO,. ABOUT TWO MONTHS AGO DECIDED TO USE TRUCK\nFBI: NYC TERROR SUSPECT WANTED TO DISPLAY. ISIS FLAG ON TRUCK AND IN HOSPITAL ROOM\nFBI: SUSPECT INSPIRED TO CARRY OUT TRUCK ATTACK. BY...
2017-11-02 00:11:00	FOXNEWSW	8	FOXNEWSW_20171102_000000_Tucker_Carlson_Tonight/start/660	. )LICE: TERRORIST ACTED 'IN THE NAME OF ISIS' I\nFEDERAL PROSECUTORS IN NY FILE TERRORISM .. CHARGES AGAINST ATTACK SUSPECT SAIPOV\nI. KILLED, 12 HURT IN NYC TERROR ATTACK _
2017-11-02 00:12:00	BBCNEWS	3	BBCNEWS_20171102_000000_Newsday/start/720	NEWSDAY
2017-11-02 00:12:00	CNNW	17	CNNW_20171102_000000_Anderson_Cooper_360/start/720	FBI: SUSPECT HAD DOZENS OF ISIS VIDEOS ON ONE CELL PHONE\nFBI: SUSPECT INSPIRED TO CARRY OUT TRUCK A'I'I'ACK. BY ISIS VIDEOS HE WATCHED ON HIS CELL PHONE\nTIP LINE: 1-8OO-CALL-FBI\nFBI: NYC...
2017-11-02 00:12:00	MSNBCW	43	MSNBCW_20171102_000000_All_In_With_Chris_Hayes/start/720	SABRINA SIDDIQUI \\ $3\u00a7EE\u00a3$DT\u00a7Z\u00b0RTER\n\ufb02 THIS IS
2017-11-02 00:13:00	CNNW	6	CNNW_20171102_000000_Anderson_Cooper_360/start/780	CNN: PRES. TRUMP HAS FUMED AT THE ACTIONS TAKEN BY MUELLER
2017-11-02 00:13:00	FOXNEWSW	32	FOXNEWSW_20171102_000000_Tucker_Carlson_Tonight/start/780	TERROR SUSPECT SAYFULLO SAIPOV ENTERED. U.S. UNDER DIVERSITY VISA PROGRAM
2017-11-02 00:13:00	MSNBCW	55	MSNBCW_20171102_000000_All_In_With_Chris_Hayes/start/780	\"f? THIS Is THE PRESIDENT\nSABRINA SIDDIQUI \\ mgmggiiz'm\u201c
2017-11-02 00:14:00	BBCNEWS	4	BBCNEWS_20171102_000000_Newsday/start/840	Senator CHUCK SCHUMER. Senate Minority Leader, Democrat
2017-11-02 00:14:00	FOXNEWSW	15	FOXNEWSW_20171102_000000_Tucker_Carlson_Tonight/start/840	TRUMP WANTS TO END IMMIGRATION PROGRAM. THAT ALLOWED TRUCK TERRORIST INTO U.S.\nKILLED, I2 HURT IN NYC TERROR ATTACK '
2017-11-02 00:14:00	MSNBCW	37	MSNBCW_20171102_000000_All_In_With_Chris_Hayes/start/840	\",3 '3' THIS IS THE PRESIDENT-\nREPUBLICAN STRATEGIST. RICK WILSON \\ MEDIA CONSULTANT
2017-11-02 00:15:00	BBCNEWS	4	BBCNEWS_20171102_000000_Newsday/start/900	HASSAN SHIBLY. Council on American-Islamic Relations, Florida
