2018-01-14 00:00:00	MSNBCW	29	MSNBCW_20180113_230000_All_In_With_Chris_Hayes/start/3600	SEN. KAMALA HARRIS JOINS RACHEL LIVE COMING UP NEXT
2018-01-14 00:01:00	FOXNEWSW	38	FOXNEWSW_20180114_000000_Fox_Report_Saturday/start/60	IWAII GOVERNOR ON FALSE MISSILE WARNING: \"THE PUBLIC. UST HAVE CONFIDENCE IN OUR EMERGENCY ALERT SYSTEM\". . W\ufb01\nGOV DAVID IGE (D- HI): WORKING TO FIGURE OUT. WHAT PROMPTED FALSE BALLISTIC MISSILE ALERT. . TIM\u201c
2018-01-14 00:03:00	BBCNEWS	5	BBCNEWS_20180114_000000_BBC_News/start/180	HAWAII FALSE MISSILE ALERT. Hawaii residents received warning oi incoming missile
2018-01-14 00:03:00	CNNW	24	CNNW_20180114_000000_The_Axe_Files_With_David_Axelrod/start/180	#axefiles
2018-01-14 00:03:00	FOXNEWSW	18	FOXNEWSW_20180114_000000_Fox_Report_Saturday/start/180	HAWAII OFFICIALS BLAME HUMAN ERROR FOR. -ALSE PUSH ALERT ON INCOMING BALLISTIC MISSILE. . W\ufb01\nFALSE PUSH ALERT SENT TO HAWAII RESIDENTS,. IURISTS WARNING OF INCOMING BALLISTIC MISSILE STRIKE. . m\ufb01\ufb01\nI\u201d DAVID IGE D l HAWAII...
2018-01-14 00:04:00	FOXNEWSW	11	FOXNEWSW_20180114_000000_Fox_Report_Saturday/start/240	HAWAII GOV IGE: WE ARE EVALUATING. ALL THE PROCESSES WE USE TO NOTIFY THE PUBLIC. . W\ufb01\nI\u201c John Peterson @JothetersonFW - 32m v. \u2014f\nHAWAII OFFICIALS BLAME HUMAN ERROR FOR. -ALSE PUSH ALERT ON INCOMING BALLISTIC...
2018-01-14 00:06:00	BBCNEWS	11	BBCNEWS_20180114_000000_BBC_News/start/360	HAWAII FALSE MISSILE ALERT. Governor to US TV: Employee pressed the wrong button\nHAWAII FALSE MISSILE ALERT. Hawaii state governor has apologised for the error\nHAWAII FALSE MISSILE ALERT. Hawaii began siren trials...
2018-01-14 00:06:00	FOXNEWSW	45	FOXNEWSW_20180114_000000_Fox_Report_Saturday/start/360	WHITE HOUSE ON FALSE MISSILE ALERT IN HAWAII:. THIS WAS A STATE- CONTROLLED EXERCISE. . W\ufb01\n> PHIL KEATING. WHITE HOUSE ON FALSE MISSILE ALERT IN HAWAII:. _ . A A A - I L .' I I . .'\nWHITE HOUSE ON FALSE MISSILE ALERT IN...
2018-01-14 00:07:00	BBCNEWS	11	BBCNEWS_20180114_000000_BBC_News/start/420	HAWAII FALSE MISSILE ALERT. Message was mistakenly sent to residents' phones\nSYRIA GAS ATTACK. 6 people treated for minor breathing problems\nALAN JOHNSTON. Middle East analyst
2018-01-14 00:07:00	FOXNEWSW	16	FOXNEWSW_20180114_000000_Fox_Report_Saturday/start/420	WHITE HOUSE ON FALSE MISSILE ALERT IN HAWAII:. THIS WAS A STATE- CONTROLLED EXERCISE. . W\ufb01\nI=HV==I=n=rr
2018-01-14 00:09:00	BBCNEWS	18	BBCNEWS_20180114_000000_BBC_News/start/540	SWITZERLAND PROTEST. Anti-capitalists march against Trump's WEF visit\nAUSTRIA DEMONSTRATION. Opponents of far right protest their inclusion in govt\nCHILE POPE VISIT. Government says Pope Francis won't be...
2018-01-14 00:09:00	CNNW	20	CNNW_20180114_000000_The_Axe_Files_With_David_Axelrod/start/540	[gaxefiles\n#axefiles For more of the conversation go to itunes.comlaxefiles
2018-01-14 00:10:00	FOXNEWSW	23	FOXNEWSW_20180114_000000_Fox_Report_Saturday/start/600	REP GABBARD (D- HI): FALSE MISSILE ALERT. POINTS TO DECADES OF FAILURE BY U. S. LEADERS. . W\ufb01\nFALSE ALERT SENT ABOUT INCOMING BALLISTIC MISSILE. TACK ON HAWAII RAISES QUESTIONS ABOUT PROTOCOL. . TIM\u2014\ufb02\nC LAUNCHING FULL...
2018-01-14 00:11:00	CNNW	16	CNNW_20180114_000000_The_Axe_Files_With_David_Axelrod/start/660	#axefiles\n#axgrf\u2019iles
2018-01-14 00:11:00	FOXNEWSW	21	FOXNEWSW_20180114_000000_Fox_Report_Saturday/start/660	WARNINGS OF IMMINENT MISSILE ATTACK ALSO. SUED DURING TV AND RADIO BROADCAST IN HAWAII. . W\ufb01\nFALSE ALERT SENT ABOUT INCOMING BALLISTIC MISSILE. TACK ON HAWAII RAISES QUESTIONS ABOUT PROTOCOL. . \u201cma
2018-01-14 00:12:00	BBCNEWS	6	BBCNEWS_20180114_000000_BBC_News/start/720	ATLANTIC ROWING RECORD
2018-01-14 00:13:00	FOXNEWSW	21	FOXNEWSW_20180114_000000_Fox_Report_Saturday/start/780	HAWAII HOUSE OF REPRESENTATIVES. TO INVESTIGATE FALSE MISSILE ALERT. . [Im'\ufb02\nHE FCC IS LAUNCHING A FULL INVESTIGATION INTO. HE FALSE MISSILE ALERT SENT TO HAWAII RESIDENTS. . TIM\u201c\nREP GABBARD (D- HI): FALSE...
2018-01-14 00:16:00	CNNW	13	CNNW_20180114_000000_The_Axe_Files_With_David_Axelrod/start/960	Individual results may vary HUMIRA.COM/PSA
2018-01-14 00:18:00	BBCNEWS	7	BBCNEWS_20180114_000000_BBC_News/start/1080	CV. . nw-Ipwmwrwm. _.._...___u..-..\u00ab.,. *uwhmM\u2014h\u2014. \u201c4......- w.....---. . . . mum-m.. . mm
2018-01-14 00:18:00	FOXNEWSW	19	FOXNEWSW_20180114_000000_Fox_Report_Saturday/start/1080	AN REFUSES ANY CHANGES TO 2O15 NUCLEAR DEAL. . W\ufb01\nTRUMP KEEPS IRAN NUCLEAR DEAL INTACT FOR NOW. IT WARNS CHANGES NEED TO BE MADE TO THE AGREEMENT. . W\ufb01\nAN REFUSES ANY CHANGES TO 2O15...
2018-01-14 00:20:00	BBCNEWS	11	BBCNEWS_20180114_000000_BBC_News/start/1200	ROWING WORLD RECORD. Team made the crossing in 29 days\nROWING WORLD RECORD. Amateur team took up rowing eighteen months ago\nROWING WORLD RECORD. Group raced in aid of Mind and Spinal...
2018-01-14 00:20:00	FOXNEWSW	25	FOXNEWSW_20180114_000000_Fox_Report_Saturday/start/1200	NORTH AND SOUTH KOREA HOLD FOLLOW- UP. TALKS ON NEXT MONTH' S WINTER OLYMPICS. . W\ufb01\nTRUMP KEEPS IRAN NUCLEAR DEAL INTACT FOR NOW. IT WARNS CHANGES NEED TO BE MADE TO THE AGREEMENT. . W'
2018-01-14 00:22:00	BBCNEWS	11	BBCNEWS_20180114_000000_BBC_News/start/1320	ROWING WORLD RECORD. Crew worked in shifts of two-hours on & two-hours o\ufb02\nROWING WORLD RECORD. Four-man British team fastest to cross Atlantic\nROWING WORLD RECORD. Team made the crossing in 29 days\nROWING...
2018-01-14 00:22:00	CNNW	20	CNNW_20180114_000000_The_Axe_Files_With_David_Axelrod/start/1320	#axefiles\n#axefiles For more of the conversation go to itunes.comlaxefiles
2018-01-14 00:23:00	BBCNEWS	12	BBCNEWS_20180114_000000_BBC_News/start/1380	ROWING WORLD RECORD. Group raced in aid of Mind and Spinal Research\nROWING WORLD RECORD. Crew worked in shifts of two-hours on &1wo-hours o\ufb02\nROWING WORLD RECORD. Four-man British team fastest to cross...
2018-01-14 00:23:00	FOXNEWSW	7	FOXNEWSW_20180114_000000_Fox_Report_Saturday/start/1380	FF V. IRPAIO
2018-01-14 00:24:00	CNNW	6	CNNW_20180114_000000_The_Axe_Files_With_David_Axelrod/start/1440	#axefiles
2018-01-14 00:24:00	FOXNEWSW	12	FOXNEWSW_20180114_000000_Fox_Report_Saturday/start/1440	7 PEOPLE KILLED, 5 MISSING IN CA MUDSLIDES I\nMORE THAN 2,OOO EMERGENCY WORKERS INVOLVED IN. ARCH & RESCUE AND RECOVERY EFFORTS IN MONTECITO, CA. . W\ufb01\nGET AUTO CREDIT NOW
2018-01-14 00:24:00	MSNBCW	23	MSNBCW_20180114_000000_The_Rachel_Maddow_Show/start/1440	SOURCE: TRUMP SAID AFRICAN NATIONS ARE \"SHITHOLE COUNTRIES\"\nSENATORS COTI'ON & PERDUE \"DO NOT RECALL\". TDUMD CAI I ING AFRICAN NATIONS \"SHITHOI FS\"\nSEN. KAMALA HARRIS I (D) CALIFORNIA
2018-01-14 00:25:00	BBCNEWS	20	BBCNEWS_20180114_000000_BBC_News/start/1500	CLEMENT DISDIER. Baker
2018-01-14 00:25:00	FOXNEWSW	31	FOXNEWSW_20180114_000000_Fox_Report_Saturday/start/1500	EW DETAILS ON U.S. DEADLIEST MASS SHOOTING I. . W'\nONTECITO UNDER MANDATORY EVACUATION. . W\ufb01.
