2017-11-25 00:00:00	FOXNEWSW	12	FOXNEWSW_20171124_230000_Special_Report_With_Bret_Baier/start/3600	OUNTING PRESSURE TO UNMASK HARASSERS ON Hlll I\nSEVERAL LAWMAKERS INTRODUCING LEGISLATION. IO BAN TAXPAYER FUNDS FROM PAYING OUT SUITS
2017-11-25 00:01:00	CNNW	9	CNNW_20171125_000000_The_Eighties/start/60	#EightiesCNN
2017-11-25 00:01:00	FOXNEWSW	16	FOXNEWSW_20171125_000000_The_Story_With_Martha_MacCallum/start/60	SEN FRANKEN ADMITS HE \"CROSSED THE LINE,\". VOWS TO \"REGAIN TRUST\" AMID GROPING CLAIMS\nHOUSE MEMBERS ANNOUNCE BIPARTISAN EFFORT. TO MANDATE ANTI-HARASSMENT TRAINING\nTHIRD ACCUSER SPEAKS OUT AGAINST REP CONYERS. i...
2017-11-25 00:02:00	FOXNEWSW	22	FOXNEWSW_20171125_000000_The_Story_With_Martha_MacCallum/start/120	SEN FRANKEN ADMITS HE \"CROSSED THE LINE,\". VOWS TO \"REGAIN TRUST\" AMID GROPING CLAIMS\nEP CONYERS' LAWYER: HE HAS NO PLAN TO RESIGN I\nSEVERAL LAWMAKERS INTRODUCING LEGISLATION. IO BAN TAXPAYER FUNDS FROM PAYING OUT SUITS
2017-11-25 00:02:00	MSNBCW	53	MSNBCW_20171125_000000_Hardball_With_Chris_Matthews/start/120	'7 g A YEAR IN TRUMP -|
2017-11-25 00:03:00	BBCNEWS	4	BBCNEWS_20171125_000000_BBC_News/start/180	TIMOTHY KALDAS. Tahrir Institute for Middle East Policy
2017-11-25 00:03:00	FOXNEWSW	52	FOXNEWSW_20171125_000000_The_Story_With_Martha_MacCallum/start/180	OUNTING PRESSURE TO UNMASK HARASSERS ON HILL I
2017-11-25 00:04:00	FOXNEWSW	43	FOXNEWSW_20171125_000000_The_Story_With_Martha_MacCallum/start/240	SEVERAL LAWMAKERS INTRODUCING LEGISLATION. IO BAN TAXPAYER FUNDS FROM PAYING OUT SUITS\nSEVERAL LAWMAKERS INTRODUCING LEGISLATION. rn RAN TAYDAYFD n wnc FDnM PAYING nl rr cum
2017-11-25 00:04:00	MSNBCW	26	MSNBCW_20171125_000000_Hardball_With_Chris_Matthews/start/240	1\"\u00a7' A YEAR IN -\nSHANNON PETI'YPIECE I BLOOMBERG
2017-11-25 00:05:00	FOXNEWSW	13	FOXNEWSW_20171125_000000_The_Story_With_Martha_MacCallum/start/300	SEVERAL LAWMAKERS INTRODUCING LEGISLATION. IO BAN TAXPAYER FUNDS FROM PAYING OUT SUITS. . W71,\nHOUSE MEMBERS ANNOUNCE BIPARTISAN EFFORT. TO MANDATE ANTI-HARASSMENT TRAINING
2017-11-25 00:05:00	MSNBCW	13	MSNBCW_20171125_000000_Hardball_With_Chris_Matthews/start/300	SHANNON PE1TYPIECE I BLOOMBERG
2017-11-25 00:06:00	FOXNEWSW	16	FOXNEWSW_20171125_000000_The_Story_With_Martha_MacCallum/start/360	HOUSE MEMBERS ANNOUNCE BIPARTISAN EFFORT. TO MANDATE ANTI-HARASSMENT TRAINING
2017-11-25 00:06:00	MSNBCW	50	MSNBCW_20171125_000000_Hardball_With_Chris_Matthews/start/360	:1??? Amy\u201d I
2017-11-25 00:08:00	FOXNEWSW	7	FOXNEWSW_20171125_000000_The_Story_With_Martha_MacCallum/start/480	SEN FRANKEN ADMITS HE \"CROSSED THE LINE,\". VOWS TO \"REGAIN TRUST\" AMID GROPING CLAIMS
2017-11-25 00:10:00	BBCNEWS	4	BBCNEWS_20171125_000000_BBC_News/start/600	EMMERSON MNANGAGWA. President of Zimbabwe
2017-11-25 00:10:00	MSNBCW	53	MSNBCW_20171125_000000_Hardball_With_Chris_Matthews/start/600	SHANNON PETI'YPIECE I BLOOMBERG
2017-11-25 00:12:00	BBCNEWS	11	BBCNEWS_20171125_000000_BBC_News/start/720	PISTORIUS SENTENCE INCREASED. Court lengthens sentence to 15 years
2017-11-25 00:12:00	MSNBCW	26	MSNBCW_20171125_000000_Hardball_With_Chris_Matthews/start/720	JASON JOHNSON | THE ROOT
2017-11-25 00:13:00	BBCNEWS	17	BBCNEWS_20171125_000000_BBC_News/start/780	MOROCCO DROUGHT. Moroccans hold prayers for rain under royal decree\nPISTORIUS SENTENCE INCREASED. Court lengthens semence to 15 years
2017-11-25 00:13:00	MSNBCW	50	MSNBCW_20171125_000000_Hardball_With_Chris_Matthews/start/780	SHANNON PETI'YPIECE I BLOOMBERG\nA YEAR IN TRUMP
2017-11-25 00:14:00	FOXNEWSW	21	FOXNEWSW_20171125_000000_The_Story_With_Martha_MacCallum/start/840	SCHOOL REVOKES PRESTIGIOUS AWARD FROM. CHARLIE ROSE IN WAKE OF HARASSMENT CLAIMS
2017-11-25 00:15:00	BBCNEWS	10	BBCNEWS_20171125_000000_BBC_News/start/900	AVATAR THERAPY
2017-11-25 00:15:00	CNNW	11	CNNW_20171125_000000_The_Eighties/start/900	ANTHONY BOURDAIN SUNDAY. PARTS UNKNOWN 9ng
2017-11-25 00:15:00	FOXNEWSW	28	FOXNEWSW_20171125_000000_The_Story_With_Martha_MacCallum/start/900	TRUMP TO MEET WITH LAWMAKERS NEXT WEEK. AS CONGRESS FACES PACKED AGENDA. . . . r\nSCHOOL REVOKES PRESTIGIOUS AWARD FROM. CHARLIE ROSE IN WAKE OF HARASSMENT CLAIMS
2017-11-25 00:15:00	MSNBCW	30	MSNBCW_20171125_000000_Hardball_With_Chris_Matthews/start/900	JASON JOHNSON | THE ROOT
2017-11-25 00:16:00	FOXNEWSW	23	FOXNEWSW_20171125_000000_The_Story_With_Martha_MacCallum/start/960	{UMP SPEAKS WITH TURKISH PRESIDENT ERDOGAN I. . r .\nTRUMP TO MEET WITH LAWMAKERS NEXT WEEK. AS CONGRESS FACES PACKED AGENDA. . . . r\n1\u201c PHIL KEATING \\ FOX NEWS CORRESPONDENT I. . TRUMP...
2017-11-25 00:17:00	FOXNEWSW	31	FOXNEWSW_20171125_000000_The_Story_With_Martha_MacCallum/start/1020	{UMP TO MEET WITH 'BIG FOUR' NEXT WEEK _. . . . r\nTRUMP TO ATTEND GOP SENATE LUNCH. TUESDAY TO PUSH TAX REFORM BILL. . . . :-
2017-11-25 00:18:00	FOXNEWSW	61	FOXNEWSW_20171125_000000_The_Story_With_Martha_MacCallum/start/1080	OP TO PUSH TAX REFORM NEXT WEEK
2017-11-25 00:19:00	FOXNEWSW	35	FOXNEWSW_20171125_000000_The_Story_With_Martha_MacCallum/start/1140	TRUMP TO MEET WITH LAWMAKERS NEXT WEEK. AS CONGRESS FACES PACKED AGENDA. . W\nUP TO PUSH TAX REFORM NEXT WEEK. . r , r
2017-11-25 00:20:00	FOXNEWSW	50	FOXNEWSW_20171125_000000_The_Story_With_Martha_MacCallum/start/1200	TRUMP TO MEET WITH LAWMAKERS NEXT WEEK. AS CONGRESS FACES PACKED AGENDA. . W
2017-11-25 00:21:00	BBCNEWS	4	BBCNEWS_20171125_000000_BBC_News/start/1260	ANNE LONGFIELD. Children's Commissioner for England
2017-11-25 00:21:00	CNNW	18	CNNW_20171125_000000_The_Eighties/start/1260	#EightiesCNN
2017-11-25 00:21:00	FOXNEWSW	18	FOXNEWSW_20171125_000000_The_Story_With_Martha_MacCallum/start/1260	{UMP TO MEET WITH 'BIG FOUR' NEXT WEEK. . :-\nTRUMP TO ATTEND GOP SENATE LUNCH. TUESDAY TO PUSH TAX REFORM BILL. . W\nTRUMP TO MEET WITH LAWMAKERS NEXT WEEK. AS CONGRESS FACES...
2017-11-25 00:22:00	BBCNEWS	4	BBCNEWS_20171125_000000_BBC_News/start/1320	JOHNNY HORNBY. The & Partnership
2017-11-25 00:22:00	FOXNEWSW	15	FOXNEWSW_20171125_000000_The_Story_With_Martha_MacCallum/start/1320	{UMP TO MEET WITH 'BIG FOUR' NEXT WEEK 7;\n{UMP TO MEET WITH 'BIG FOUR' NEXT WEEK. . :-
2017-11-25 00:22:00	MSNBCW	47	MSNBCW_20171125_000000_Hardball_With_Chris_Matthews/start/1320	WITH THE TRUTH, -\nDANA MILBANK ' Ghdnashiugtou 1JO5t
