2017-12-21 00:00:00	CNNW	15	CNNW_20171220_230000_Situation_Room_With_Wolf_Blitzer/start/3600	LOT DRAW TO DETERMINE CONTROL OF VIRGINIA HOUSE OF DELEGATES\nCONGRESS PASSES HISTORIC $1.5T TAX PLAN; MAJOR WIN FOR TRUMP
2017-12-21 00:00:00	FOXNEWSW	10	FOXNEWSW_20171220_230000_Special_Report_With_Bret_Baier/start/3600	G BUSINESSES REACTING TO TAX REFORM l
2017-12-21 00:00:00	MSNBCW	6	MSNBCW_20171220_230000_The_Beat_With_Ari_Melber/start/3600	WARNER: REMOVING MUELLER A \"RED LINE\" THAT CAN'T BE CROSSED
2017-12-21 00:01:00	CNNW	59	CNNW_20171221_000000_Erin_Burnett_OutFront/start/60	CONGRESS PASSES HISTORIC $1.5T TAX PLAN; MAJOR WIN FOR TRUMP
2017-12-21 00:01:00	FOXNEWSW	12	FOXNEWSW_20171221_000000_The_Story_With_Martha_MacCallum/start/60	MEDIA UNLEASHES ON TRUMP ADMIN, GOP. IN WAKE OF HISTORIC TAX REFORM\nG BUSINESSES REACTING TO TAX REFORM l
2017-12-21 00:01:00	MSNBCW	10	MSNBCW_20171221_000000_Hardball_With_Chris_Matthews/start/60	SEN. MARK WARNER (D-VA) INTELLIGENCE CMTE.
2017-12-21 00:02:00	CNNW	40	CNNW_20171221_000000_Erin_Burnett_OutFront/start/120	TRUMP DELIVERS ON TAX REFORM BUT AMERICANS DON'T LIKE IT\nCONGRESS PASSES HISTORIC $1.5T TAX PLAN; MAJOR WIN FOR TRUMP
2017-12-21 00:02:00	FOXNEWSW	14	FOXNEWSW_20171221_000000_The_Story_With_Martha_MacCallum/start/120	SPEAKER PAUL RYAN, ONE OF THE DRIVING FORCES. LEHIND TAX REFORM, REACTS TO HISTORIC PASSAGE\nMEDIA UNLEASHES ON TRUMP ADMIN, GOP. IN WAKE OF HISTORIC TAX REFORM\nCRITICS CALL TAX BILL \"UGLY DISPLAY,\". SAY GOP IS I'STEALING\" FROM...
2017-12-21 00:02:00	MSNBCW	19	MSNBCW_20171221_000000_Hardball_With_Chris_Matthews/start/120	WARNER: CONGRESS MUST MAKE IT CLEAR THAT INTERFERING. W/ SPECIAL COUNSEL WILL HAVE \"SIGNIFICANT CONSEQUENCES\"\nSENATE INTEL. VICE CHAIR WARNS TRUMP AGAINST FIRING MUELLER
2017-12-21 00:03:00	CNNW	40	CNNW_20171221_000000_Erin_Burnett_OutFront/start/180	CONGRESS PASSES HISTORIC $1.5T TAX PLAN; MAJOR WIN FOR TRUMP\nCONGRESS PASSES HISTORIC $1.5T TAX PLAN; MAJOR WIN FOR TRUMP. . Abbv Phillip (JW White House Correspondent
