2017-12-23 00:00:00	FOXNEWSW	26	FOXNEWSW_20171222_230000_Special_Report_With_Bret_Baier/start/3600	ENTHUSIASTIC CROWD GREETS PRESIDENT TRUMP. AS HE TOUCHES DOWN IN FL FOR CHRISTMAS\n{UMP SIGNS HISTORIC GOP TAX REFORM BILL E
2017-12-23 00:00:00	MSNBCW	5	MSNBCW_20171222_230000_The_Beat_With_Ari_Melber/start/3600	TRUMP QUESTIONS WHETHER HE'S GETI'ING. ENOUGH CREDIT FOR \"ACCOMPLISHMENTS\
2017-12-23 00:01:00	CNNW	34	CNNW_20171223_000000_Erin_Burnett_OutFront/start/60	WH PLANS FOR NEWS CONFERENCE SCRAPPED, FEARING RUSSIA QUESTIONS\nCNN: TRUMP WANTED TRADITIONAL YEAR-END NEWS CONFERENCE;. AIDES SCRAPPED |T FEARING QUESTIONS ABOUT RUSSIA PROBE
2017-12-23 00:01:00	FOXNEWSW	25	FOXNEWSW_20171223_000000_The_Story_With_Martha_MacCallum/start/60	'T: GOP WARNING TRUMP OF \"2O18 BLOODBATH\u201c\n.UMP: TAX REFORM \"GREAT FOR AMERICAN PEOPLE\"\n{UMP ON DEMOCRAT RESISTANCE TO GOP TAX BILL
2017-12-23 00:02:00	CNNW	59	CNNW_20171223_000000_Erin_Burnett_OutFront/start/120	WH NEWS CONFERENCE SCRAPPED, FEARING RUSSIA QUESTIONS
2017-12-23 00:02:00	FOXNEWSW	26	FOXNEWSW_20171223_000000_The_Story_With_Martha_MacCallum/start/120	'T: GOP WARNING TRUMP OF \"2O18 BLOODBATH\u201c\n{UMP SIGNS HISTORIC GOP TAX REFORM BILL I\n'T: GOP WARNING TRUMP OF \"2O18 BLOODBATH\u201c I\nKell anne Conwa W
2017-12-23 00:03:00	BBCNEWS	4	BBCNEWS_20171223_000000_BBC_News/start/180	NIKKI HALEY. US Ambassador to the United Nations\nNEW NORTH KOREA SANCTIONS. UN Security Council approves US-drafted resolution
2017-12-23 00:03:00	CNNW	44	CNNW_20171223_000000_Erin_Burnett_OutFront/start/180	CNN: TRUMP WANTED TRADITIONAL YEAR-END NEWS CONFERENCE;. AIDES SCRAPPED |T FEARING QUESTIONS ABOUT RUSSIA PROBE\nWH NEWS CONFERENCE SCRAPPED FEARING RUSSIA QUESTIONS. . Jeff Zelenv (J\\N Senior White House Correspondent
2017-12-23 00:03:00	FOXNEWSW	18	FOXNEWSW_20171223_000000_The_Story_With_Martha_MacCallum/start/180	. Kell anne Conwa W\n{UMP SIGNS HISTORIC GOP TAX REFORM BILL
2017-12-23 00:03:00	MSNBCW	16	MSNBCW_20171223_000000_Hardball_With_Chris_Matthews/start/180	TRUMP PUTS ROSY SHEEN ON FIRST YEAR IN OFFICE
